shot_id,game_date,action_type,loc_x,loc_y,total_seconds_remaining,period,playoffs,season,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,Home_vs_Away,lat,lon
369,12/3/2000,Jump Shot,-149,2,406,1,0,2000-01,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DAL,Home,34.0423,-118.4188
372,12/3/2000,Jump Shot,11,82,537,2,0,2000-01,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DAL,Home,33.9623,-118.2588
373,12/3/2000,Jump Shot,-16,55,533,2,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DAL,Home,33.9893,-118.2858
374,12/3/2000,Jump Shot,237,2,528,2,0,2000-01,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,DAL,Home,34.0423,-118.0328
375,12/3/2000,Jump Shot,11,198,318,2,0,2000-01,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DAL,Home,33.8463,-118.2588
377,12/3/2000,Driving Dunk Shot,0,0,70,2,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DAL,Home,34.0443,-118.2698
379,12/3/2000,Jump Shot,18,160,0,2,0,2000-01,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DAL,Home,33.8843,-118.2518
381,12/3/2000,Jump Shot,-98,285,377,3,0,2000-01,30,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DAL,Home,33.7593,-118.3678
384,12/3/2000,Jump Shot,-149,28,205,3,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DAL,Home,34.0163,-118.4188
386,12/3/2000,Jump Shot,138,13,17,3,0,2000-01,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DAL,Home,34.0313,-118.1318
396,12/5/2000,Jump Shot,138,110,213,1,0,2000-01,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHI,Home,33.9343,-118.1318
398,12/5/2000,Jump Shot,231,394,0,1,0,2000-01,45,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHI,Home,33.6503,-118.0388
399,12/5/2000,Jump Shot,5,205,681,2,0,2000-01,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,PHI,Home,33.8393,-118.2648
400,12/5/2000,Jump Shot,-44,148,641,2,0,2000-01,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,PHI,Home,33.8963,-118.3138
403,12/5/2000,Jump Shot,-92,127,348,2,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHI,Home,33.9173,-118.3618
405,12/5/2000,Jump Shot,32,257,220,2,0,2000-01,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,PHI,Home,33.7873,-118.2378
406,12/5/2000,Jump Shot,33,78,154,2,0,2000-01,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,PHI,Home,33.9663,-118.2368
407,12/5/2000,Jump Shot,-212,64,0,2,0,2000-01,22,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,PHI,Home,33.9803,-118.4818
408,12/5/2000,Jump Shot,123,148,567,3,0,2000-01,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHI,Home,33.8963,-118.1468
409,12/5/2000,Layup Shot,0,0,561,3,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHI,Home,34.0443,-118.2698
414,12/5/2000,Jump Shot,-1,160,613,4,0,2000-01,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,PHI,Home,33.8843,-118.2708
415,12/5/2000,Jump Shot,-176,-15,395,4,0,2000-01,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,PHI,Home,34.0593,-118.4458
422,12/6/2000,Jump Shot,102,160,654,1,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,Away,33.8843,-118.1678
423,12/6/2000,Tip Shot,0,0,447,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,Away,34.0443,-118.2698
425,12/6/2000,Jump Shot,-168,-21,218,1,0,2000-01,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,GSW,Away,34.0653,-118.4378
426,12/6/2000,Jump Shot,1,49,190,1,0,2000-01,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,Away,33.9953,-118.2688
429,12/6/2000,Jump Shot,-31,61,605,2,0,2000-01,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,Away,33.9833,-118.3008
432,12/6/2000,Jump Shot,159,0,362,2,0,2000-01,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,GSW,Away,34.0443,-118.1108
433,12/6/2000,Driving Layup Shot,0,0,74,2,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,Away,34.0443,-118.2698
435,12/6/2000,Layup Shot,-18,21,7,2,0,2000-01,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,Away,34.0233,-118.2878
438,12/6/2000,Jump Shot,-39,21,508,3,0,2000-01,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,Away,34.0233,-118.3088
442,12/6/2000,Jump Shot,-60,167,154,3,0,2000-01,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,Away,33.8773,-118.3298
445,12/6/2000,Jump Shot,-231,4,355,4,0,2000-01,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,GSW,Away,34.0403,-118.5008
446,12/6/2000,Jump Shot,-225,-21,222,4,0,2000-01,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,GSW,Away,34.0653,-118.4948
448,12/6/2000,Jump Shot,-60,156,65,4,0,2000-01,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,Away,33.8883,-118.3298
449,12/6/2000,Jump Shot,-189,4,22,4,0,2000-01,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,GSW,Away,34.0403,-118.4588
450,12/6/2000,Jump Shot,30,251,0,4,0,2000-01,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,GSW,Away,33.7933,-118.2398
455,12/6/2000,Jump Shot,-96,318,0,5,0,2000-01,33,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,GSW,Away,33.7263,-118.3658
458,12/8/2000,Jump Shot,172,99,439,1,0,2000-01,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SEA,Home,33.9453,-118.0978
460,12/8/2000,Jump Shot,11,175,185,1,0,2000-01,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SEA,Home,33.8693,-118.2588
463,12/8/2000,Jump Shot,186,-2,684,2,0,2000-01,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SEA,Home,34.0463,-118.0838
466,12/8/2000,Jump Shot,159,116,150,2,0,2000-01,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,Home,33.9283,-118.1108
468,12/8/2000,Jump Shot,60,192,694,3,0,2000-01,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SEA,Home,33.8523,-118.2098
469,12/8/2000,Jump Shot,-44,13,662,3,0,2000-01,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SEA,Home,34.0313,-118.3138
470,12/8/2000,Jump Shot,172,-2,646,3,0,2000-01,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SEA,Home,34.0463,-118.0978
474,12/8/2000,Jump Shot,123,144,376,3,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,Home,33.9003,-118.1468
475,12/8/2000,Jump Shot,138,209,333,3,0,2000-01,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SEA,Home,33.8353,-118.1318
476,12/8/2000,Jump Shot,-58,17,235,3,0,2000-01,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SEA,Home,34.0273,-118.3278
477,12/8/2000,Jump Shot,-71,192,707,4,0,2000-01,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,SEA,Home,33.8523,-118.3408
478,12/8/2000,Jump Shot,-1,72,667,4,0,2000-01,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SEA,Home,33.9723,-118.2708
479,12/8/2000,Jump Shot,-145,21,129,4,0,2000-01,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SEA,Home,34.0233,-118.4148
482,12/10/2000,Jump Shot,-130,160,561,1,0,2000-01,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DET,Home,33.8843,-118.3998
486,12/10/2000,Jump Shot,-170,40,408,1,0,2000-01,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DET,Home,34.0043,-118.4398
488,12/10/2000,Jump Shot,-176,318,0,1,0,2000-01,36,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DET,Home,33.7263,-118.4458
495,12/10/2000,Jump Shot,-10,247,398,3,0,2000-01,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,DET,Home,33.7973,-118.2798
498,12/10/2000,Reverse Layup Shot,0,0,210,3,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,Home,34.0443,-118.2698
499,12/10/2000,Jump Shot,60,133,32,3,0,2000-01,14,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DET,Home,33.9113,-118.2098
500,12/10/2000,Jump Shot,-185,99,3,3,0,2000-01,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DET,Home,33.9453,-118.4548
501,12/10/2000,Jump Shot,-1,78,658,4,0,2000-01,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DET,Home,33.9663,-118.2708
502,12/12/2000,Jump Shot,-23,61,650,1,0,2000-01,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIL,Home,33.9833,-118.2928
503,12/12/2000,Driving Layup Shot,0,0,629,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,Home,34.0443,-118.2698
504,12/12/2000,Layup Shot,0,0,624,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,Home,34.0443,-118.2698
506,12/12/2000,Jump Shot,75,23,551,1,0,2000-01,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIL,Home,34.0213,-118.1948
507,12/12/2000,Layup Shot,0,0,314,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,Home,34.0443,-118.2698
508,12/12/2000,Dunk Shot,0,0,257,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,Home,34.0443,-118.2698
513,12/12/2000,Jump Shot,-197,28,313,2,0,2000-01,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,MIL,Home,34.0163,-118.4668
515,12/12/2000,Jump Shot,138,110,224,2,0,2000-01,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIL,Home,33.9343,-118.1318
516,12/12/2000,Jump Shot,11,291,155,2,0,2000-01,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,MIL,Home,33.7533,-118.2588
518,12/12/2000,Jump Shot,-122,236,22,2,0,2000-01,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIL,Home,33.8083,-118.3918
519,12/12/2000,Jump Shot,110,127,706,3,0,2000-01,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIL,Home,33.9173,-118.1598
520,12/12/2000,Jump Shot,81,175,447,3,0,2000-01,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIL,Home,33.8693,-118.1888
521,12/12/2000,Jump Shot,110,23,172,3,0,2000-01,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIL,Home,34.0213,-118.1598
525,12/12/2000,Jump Shot,87,28,378,4,0,2000-01,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIL,Home,34.0163,-118.1828
527,12/12/2000,Jump Shot,144,219,243,4,0,2000-01,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MIL,Home,33.8253,-118.1258
528,12/12/2000,Jump Shot,-107,247,170,4,0,2000-01,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIL,Home,33.7973,-118.3768
529,12/12/2000,Jump Shot,-86,13,148,4,0,2000-01,8,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,Home,34.0313,-118.3558
530,12/12/2000,Jump Shot,-136,7,146,4,0,2000-01,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,Home,34.0373,-118.4058
531,12/12/2000,Running Jump Shot,-71,45,12,4,0,2000-01,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,MIL,Home,33.9993,-118.3408
532,12/12/2000,Jump Shot,-71,270,0,4,0,2000-01,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,MIL,Home,33.7743,-118.3408
536,12/13/2000,Layup Shot,0,0,13,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
539,12/13/2000,Jump Shot,81,15,624,2,0,2000-01,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,Away,34.0293,-118.1888
541,12/13/2000,Jump Shot,-4,72,476,2,0,2000-01,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Away,33.9723,-118.2738
545,12/13/2000,Running Jump Shot,-12,51,0,2,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Away,33.9933,-118.2818
547,12/13/2000,Jump Shot,108,-15,428,3,0,2000-01,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,Away,34.0593,-118.1618
548,12/13/2000,Running Jump Shot,1,51,35,3,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Away,33.9933,-118.2688
549,12/13/2000,Jump Shot,-122,198,699,4,0,2000-01,23,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,Away,33.8463,-118.3918
550,12/13/2000,Jump Shot,81,148,362,4,0,2000-01,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,Away,33.8963,-118.1888
552,12/13/2000,Jump Shot,167,-4,234,4,0,2000-01,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Away,34.0483,-118.1028
557,12/13/2000,Jump Shot,-56,238,30,4,0,2000-01,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,POR,Away,33.8063,-118.3258
561,12/15/2000,Alley Oop Layup shot,0,0,363,1,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,VAN,Home,34.0443,-118.2698
562,12/15/2000,Jump Shot,-115,127,280,1,0,2000-01,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,VAN,Home,33.9173,-118.3848
563,12/15/2000,Jump Shot,-136,-2,659,2,0,2000-01,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,VAN,Home,34.0463,-118.4058
564,12/15/2000,Jump Shot,-58,55,635,2,0,2000-01,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,VAN,Home,33.9893,-118.3278
567,12/15/2000,Jump Shot,-157,192,61,2,0,2000-01,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,VAN,Home,33.8523,-118.4268
568,12/15/2000,Jump Shot,102,154,708,3,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,VAN,Home,33.8903,-118.1678
571,12/15/2000,Reverse Layup Shot,0,0,488,3,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,VAN,Home,34.0443,-118.2698
572,12/15/2000,Jump Shot,138,82,429,3,0,2000-01,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,VAN,Home,33.9623,-118.1318
574,12/15/2000,Layup Shot,0,0,322,3,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,VAN,Home,34.0443,-118.2698
577,12/17/2000,Jump Shot,-141,11,538,1,0,2000-01,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,TOR,Away,34.0333,-118.4108
581,12/17/2000,Jump Shot,-176,122,284,1,0,2000-01,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,TOR,Away,33.9223,-118.4458
584,12/17/2000,Jump Shot,-155,38,72,1,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,TOR,Away,34.0063,-118.4248
585,12/17/2000,Jump Shot,144,127,15,1,0,2000-01,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,TOR,Away,33.9173,-118.1258
586,12/17/2000,Jump Shot,100,620,0,1,0,2000-01,62,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,TOR,Away,33.4243,-118.1698
589,12/17/2000,Jump Shot,-191,165,470,3,0,2000-01,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,TOR,Away,33.8793,-118.4608
593,12/17/2000,Jump Shot,-176,93,708,4,0,2000-01,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,TOR,Away,33.9513,-118.4458
595,12/17/2000,Turnaround Jump Shot,159,45,564,4,0,2000-01,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,TOR,Away,33.9993,-118.1108
599,12/17/2000,Jump Shot,237,21,208,4,0,2000-01,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,TOR,Away,34.0233,-118.0328
600,12/17/2000,Jump Shot,129,4,184,4,0,2000-01,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,TOR,Away,34.0403,-118.1408
602,12/17/2000,Jump Shot,-4,255,0,4,0,2000-01,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,TOR,Away,33.7893,-118.2738
603,12/17/2000,Turnaround Jump Shot,123,49,280,5,0,2000-01,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,TOR,Away,33.9953,-118.1468
606,12/19/2000,Jump Shot,-130,-2,466,1,0,2000-01,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIA,Away,34.0463,-118.3998
607,12/19/2000,Jump Shot,-115,127,418,1,0,2000-01,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIA,Away,33.9173,-118.3848
611,12/19/2000,Jump Shot,47,236,674,2,0,2000-01,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,MIA,Away,33.8083,-118.2228
612,12/19/2000,Jump Shot,161,181,551,2,0,2000-01,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MIA,Away,33.8633,-118.1088
614,12/19/2000,Jump Shot,125,165,479,2,0,2000-01,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIA,Away,33.8793,-118.1448
616,12/19/2000,Running Jump Shot,24,47,4,2,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIA,Away,33.9973,-118.2458
618,12/19/2000,Driving Layup Shot,0,0,626,3,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,Away,34.0443,-118.2698
621,12/19/2000,Jump Shot,-157,23,307,3,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIA,Away,34.0213,-118.4268
623,12/19/2000,Jump Shot,110,116,57,3,0,2000-01,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIA,Away,33.9283,-118.1598
625,12/19/2000,Jump Shot,182,-23,673,4,0,2000-01,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MIA,Away,34.0673,-118.0878
626,12/19/2000,Driving Layup Shot,0,0,605,4,0,2000-01,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,Away,34.0443,-118.2698
627,12/19/2000,Running Jump Shot,83,0,210,4,0,2000-01,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIA,Away,34.0443,-118.1868
639,12/21/2000,Jump Shot,41,30,350,2,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,HOU,Away,34.0143,-118.2288
641,12/21/2000,Jump Shot,98,196,206,2,0,2000-01,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,Away,33.8483,-118.1718
644,12/21/2000,Jump Shot,136,30,546,3,0,2000-01,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,HOU,Away,34.0143,-118.1338
645,12/21/2000,Jump Shot,-73,179,381,3,0,2000-01,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,HOU,Away,33.8653,-118.3428
658,12/22/2000,Jump Shot,140,116,447,1,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DAL,Away,33.9283,-118.1298
664,12/22/2000,Jump Shot,-115,150,198,2,0,2000-01,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DAL,Away,33.8943,-118.3848
667,12/22/2000,Jump Shot,-1,160,77,2,0,2000-01,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DAL,Away,33.8843,-118.2708
668,12/22/2000,Jump Shot,-130,76,678,3,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DAL,Away,33.9683,-118.3998
672,12/22/2000,Jump Shot,-151,0,297,4,0,2000-01,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DAL,Away,34.0443,-118.4208
673,12/22/2000,Jump Shot,176,-13,176,4,0,2000-01,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DAL,Away,34.0573,-118.0938
676,12/25/2000,Jump Shot,81,165,530,1,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,Home,33.8793,-118.1888
678,12/25/2000,Jump Shot,-157,198,97,1,0,2000-01,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Home,33.8463,-118.4268
679,12/25/2000,Jump Shot,45,110,25,1,0,2000-01,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,POR,Home,33.9343,-118.2248
683,12/25/2000,Jump Shot,-136,-19,607,3,0,2000-01,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,POR,Home,34.0633,-118.4058
685,12/25/2000,Jump Shot,94,160,530,3,0,2000-01,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,Home,33.8843,-118.1758
687,12/25/2000,Jump Shot,-157,226,347,3,0,2000-01,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Home,33.8183,-118.4268
688,12/25/2000,Jump Shot,123,154,277,3,0,2000-01,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,Home,33.8903,-118.1468
689,12/25/2000,Jump Shot,144,219,76,3,0,2000-01,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8253,-118.1258
690,12/25/2000,Jump Shot,144,232,0,3,0,2000-01,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8123,-118.1258
692,12/25/2000,Jump Shot,39,40,206,4,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Home,34.0043,-118.2308
695,12/28/2000,Jump Shot,-84,215,628,1,0,2000-01,23,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,Away,33.8293,-118.3538
698,12/28/2000,Jump Shot,138,4,301,1,0,2000-01,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHX,Away,34.0403,-118.1318
700,12/28/2000,Jump Shot,94,21,54,1,0,2000-01,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHX,Away,34.0233,-118.1758
705,12/28/2000,Jump Shot,1,175,45,2,0,2000-01,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,PHX,Away,33.8693,-118.2688
707,12/28/2000,Jump Shot,-4,97,707,3,0,2000-01,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,PHX,Away,33.9473,-118.2738
713,12/28/2000,Jump Shot,159,0,35,3,0,2000-01,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHX,Away,34.0443,-118.1108
714,12/30/2000,Jump Shot,201,21,548,1,0,2000-01,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,Away,34.0233,-118.0688
717,12/30/2000,Jump Shot,195,160,404,1,0,2000-01,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,Away,33.8843,-118.0748
720,12/30/2000,Jump Shot,-162,45,113,1,0,2000-01,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,LAC,Away,33.9993,-118.4318
721,12/30/2000,Running Jump Shot,-12,55,40,1,0,2000-01,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,LAC,Away,33.9893,-118.2818
728,12/30/2000,Jump Shot,-141,205,27,2,0,2000-01,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,Away,33.8393,-118.4108
729,12/30/2000,Jump Shot,-71,238,518,3,0,2000-01,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,LAC,Away,33.8063,-118.3408
730,12/30/2000,Jump Shot,-141,228,234,3,0,2000-01,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,Away,33.8163,-118.4108
731,12/30/2000,Jump Shot,129,15,113,3,0,2000-01,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,Away,34.0293,-118.1408
732,1/3/2001,Jump Shot,-50,236,574,1,0,2000-01,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Home,33.8083,-118.3198
736,1/3/2001,Jump Shot,-143,-29,98,1,0,2000-01,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,UTA,Home,34.0733,-118.4128
738,1/3/2001,Jump Shot,-143,209,18,1,0,2000-01,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Home,33.8353,-118.4128
739,1/3/2001,Jump Shot,144,2,639,2,0,2000-01,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,Home,34.0423,-118.1258
741,1/3/2001,Jump Shot,-107,99,296,2,0,2000-01,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,UTA,Home,33.9453,-118.3768
